Geolocation,Commodity,Date,Price,Commodity_Type
region xi (davao region),rice special,2023-08-01,52.22,rice
region xi (davao region),rice special,2023-09-01,54.28,rice
region xi (davao region),rice special,2023-10-01,52.9,rice
region xi (davao region),rice special,2023-11-01,54.5,rice
region xi (davao region),rice special,2023-12-01,55.04,rice
region xi (davao region),rice special,2024-01-01,55.15,rice
region xi (davao region),rice special,2024-02-01,55.4,rice
region xi (davao region),rice special,2024-03-01,54.8,rice
region xi (davao region),rice special,2024-04-01,55.15,rice
region xi (davao region),rice special,2024-05-01,57.35,rice
region xi (davao region),rice special,2024-06-01,56.95,rice
region xi (davao region),rice special,2024-07-01,54.1,rice
region xi (davao region),rice special,2024-08-01,58.65,rice
region xi (davao region),rice special,2024-09-01,61.1,rice
region xi (davao region),rice special,2024-10-01,60.75,rice
region xi (davao region),rice special,2024-11-01,60.3,rice
region xi (davao region),rice special,2024-12-01,61.05,rice
region xi (davao region),well milled rice (wmr),2020-01-01,35.71,rice
region xi (davao region),well milled rice (wmr),2020-02-01,35.13,rice
region xi (davao region),well milled rice (wmr),2020-03-01,36.1,rice
region xi (davao region),well milled rice (wmr),2020-04-01,39.82,rice
region xi (davao region),well milled rice (wmr),2020-05-01,39.83,rice
region xi (davao region),well milled rice (wmr),2020-06-01,39.56,rice
region xi (davao region),well milled rice (wmr),2020-07-01,38.97,rice
region xi (davao region),well milled rice (wmr),2020-08-01,38.67,rice
region xi (davao region),well milled rice (wmr),2020-09-01,37.41,rice
region xi (davao region),well milled rice (wmr),2020-10-01,36.56,rice
region xi (davao region),well milled rice (wmr),2020-11-01,36.17,rice
region xi (davao region),well milled rice (wmr),2020-12-01,35.67,rice
region xi (davao region),well milled rice (wmr),2021-01-01,36.13,rice
region xi (davao region),well milled rice (wmr),2021-02-01,34.98,rice
region xi (davao region),well milled rice (wmr),2021-03-01,35.64,rice
region xi (davao region),well milled rice (wmr),2021-04-01,35.88,rice
region xi (davao region),well milled rice (wmr),2021-05-01,36.01,rice
region xi (davao region),well milled rice (wmr),2021-06-01,37.06,rice
region xi (davao region),well milled rice (wmr),2021-07-01,37.38,rice
region xi (davao region),well milled rice (wmr),2021-08-01,37.63,rice
region xi (davao region),well milled rice (wmr),2021-09-01,36.53,rice
region xi (davao region),well milled rice (wmr),2021-10-01,36.31,rice
region xi (davao region),well milled rice (wmr),2021-11-01,35.65,rice
region xi (davao region),well milled rice (wmr),2021-12-01,36.58,rice
region xi (davao region),well milled rice (wmr),2022-01-01,36.7,rice
region xi (davao region),well milled rice (wmr),2022-02-01,36.41,rice
region xi (davao region),well milled rice (wmr),2022-03-01,36.55,rice
region xi (davao region),well milled rice (wmr),2022-04-01,36.71,rice
region xi (davao region),well milled rice (wmr),2022-05-01,36.24,rice
region xi (davao region),well milled rice (wmr),2022-06-01,35.96,rice
region xi (davao region),well milled rice (wmr),2022-07-01,37.55,rice
region xi (davao region),well milled rice (wmr),2022-08-01,37.18,rice
region xi (davao region),well milled rice (wmr),2022-09-01,36.78,rice
region xi (davao region),well milled rice (wmr),2022-10-01,36.16,rice
region xi (davao region),well milled rice (wmr),2022-11-01,35.94,rice
region xi (davao region),well milled rice (wmr),2022-12-01,36.38,rice
region xi (davao region),well milled rice (wmr),2023-01-01,35.56,rice
region xi (davao region),well milled rice (wmr),2023-02-01,35.61,rice
region xi (davao region),well milled rice (wmr),2023-03-01,37.69,rice
region xi (davao region),well milled rice (wmr),2023-04-01,38.98,rice
region xi (davao region),well milled rice (wmr),2023-05-01,39.44,rice
region xi (davao region),well milled rice (wmr),2023-06-01,39.25,rice
region xi (davao region),well milled rice (wmr),2023-07-01,40.54,rice
region xi (davao region),well milled rice (wmr),2023-08-01,47.49,rice
region xi (davao region),well milled rice (wmr),2023-09-01,47.94,rice
region xi (davao region),well milled rice (wmr),2023-10-01,47.84,rice
region xi (davao region),well milled rice (wmr),2023-11-01,49.93,rice
region xi (davao region),well milled rice (wmr),2023-12-01,51.59,rice
region xi (davao region),well milled rice (wmr),2024-01-01,52.07,rice
region xi (davao region),well milled rice (wmr),2024-02-01,52.92,rice
region xi (davao region),well milled rice (wmr),2024-03-01,52.55,rice
region xi (davao region),well milled rice (wmr),2024-04-01,51.48,rice
region xi (davao region),well milled rice (wmr),2024-05-01,52.38,rice
region xi (davao region),well milled rice (wmr),2024-06-01,52.41,rice
region xi (davao region),well milled rice (wmr),2024-07-01,51.99,rice
region xi (davao region),well milled rice (wmr),2024-08-01,52.02,rice
region xi (davao region),well milled rice (wmr),2024-09-01,51.63,rice
region xi (davao region),well milled rice (wmr),2024-10-01,51.28,rice
region xi (davao region),well milled rice (wmr),2024-11-01,49.61,rice
region xi (davao region),well milled rice (wmr),2024-12-01,49.82,rice
region xii (soccsksargen),corngrain white,2020-01-01,12.01,corn
region xii (soccsksargen),corngrain white,2020-02-01,11.59,corn
region xii (soccsksargen),corngrain white,2020-03-01,12.05,corn
region xii (soccsksargen),corngrain white,2020-04-01,16.04,corn
region xii (soccsksargen),corngrain white,2020-05-01,15.02,corn
region xii (soccsksargen),corngrain white,2020-06-01,14.11,corn
region xii (soccsksargen),corngrain white,2020-07-01,15.05,corn
region xii (soccsksargen),corngrain white,2020-08-01,15.16,corn
region xii (soccsksargen),corngrain white,2020-09-01,12.03,corn
region xii (soccsksargen),corngrain white,2020-10-01,12.78,corn
region xii (soccsksargen),corngrain white,2020-11-01,12.69,corn
region xii (soccsksargen),corngrain white,2020-12-01,13.27,corn
region xii (soccsksargen),corngrain white,2021-01-01,14.77,corn
region xii (soccsksargen),corngrain white,2021-02-01,14.97,corn
region xii (soccsksargen),corngrain white,2021-03-01,15.61,corn
region xii (soccsksargen),corngrain white,2021-04-01,17.24,corn
region xii (soccsksargen),corngrain white,2021-05-01,18.47,corn
region xii (soccsksargen),corngrain white,2021-06-01,20.24,corn
region xii (soccsksargen),corngrain white,2021-07-01,20.51,corn
region xii (soccsksargen),corngrain white,2021-08-01,19.25,corn
region xii (soccsksargen),corngrain white,2021-09-01,19.85,corn
region xii (soccsksargen),corngrain white,2021-10-01,19.46,corn
region xii (soccsksargen),corngrain white,2021-11-01,19.51,corn
region xii (soccsksargen),corngrain white,2021-12-01,18.72,corn
region xii (soccsksargen),corngrain white,2022-01-01,17.91,corn
region xii (soccsksargen),corngrain white,2022-02-01,18.67,corn
region xii (soccsksargen),corngrain white,2022-03-01,19.57,corn
region xii (soccsksargen),corngrain white,2022-04-01,20.66,corn
region xii (soccsksargen),corngrain white,2022-05-01,21.44,corn
region xii (soccsksargen),corngrain white,2022-06-01,21.88,corn
region xii (soccsksargen),corngrain white,2022-07-01,23.48,corn
region xii (soccsksargen),corngrain white,2022-08-01,24.15,corn
region xii (soccsksargen),corngrain white,2022-09-01,23.53,corn
region xii (soccsksargen),corngrain white,2022-10-01,24.55,corn
region xii (soccsksargen),corngrain white,2022-11-01,24.64,corn
region xii (soccsksargen),corngrain white,2022-12-01,23.17,corn
region xii (soccsksargen),corngrain white,2023-01-01,19.81,corn
region xii (soccsksargen),corngrain white,2023-02-01,19.83,corn
region xii (soccsksargen),corngrain white,2023-03-01,20.58,corn
region xii (soccsksargen),corngrain white,2023-04-01,20.8,corn
region xii (soccsksargen),corngrain white,2023-05-01,21.34,corn
region xii (soccsksargen),corngrain white,2023-06-01,20.26,corn
region xii (soccsksargen),corngrain white,2023-07-01,19.0,corn
region xii (soccsksargen),corngrain white,2023-08-01,19.01,corn
region xii (soccsksargen),corngrain white,2023-09-01,19.66,corn
region xii (soccsksargen),corngrain white,2023-10-01,20.2,corn
region xii (soccsksargen),corngrain white,2023-11-01,20.36,corn
region xii (soccsksargen),corngrain white,2023-12-01,20.38,corn
region xii (soccsksargen),corngrain white,2024-01-01,20.48,corn
region xii (soccsksargen),corngrain white,2024-02-01,20.53,corn
region xii (soccsksargen),corngrain white,2024-03-01,20.76,corn
region xii (soccsksargen),corngrain white,2024-04-01,22.18,corn
region xii (soccsksargen),corngrain white,2024-05-01,23.83,corn
region xii (soccsksargen),corngrain white,2024-06-01,24.19,corn
region xii (soccsksargen),corngrain white,2024-07-01,25.19,corn
region xii (soccsksargen),corngrain white,2024-08-01,23.68,corn
region xii (soccsksargen),corngrain white,2024-09-01,15.95,corn
region xii (soccsksargen),corngrain white,2024-10-01,13.63,corn
region xii (soccsksargen),corngrain white,2024-11-01,13.55,corn
region xii (soccsksargen),corngrain white,2024-12-01,13.39,corn
region xii (soccsksargen),corngrain yellow,2020-01-01,12.62,corn
region xii (soccsksargen),corngrain yellow,2020-02-01,11.84,corn
region xii (soccsksargen),corngrain yellow,2020-03-01,11.77,corn
region xii (soccsksargen),corngrain yellow,2020-04-01,12.44,corn
region xii (soccsksargen),corngrain yellow,2020-05-01,13.9,corn
region xii (soccsksargen),corngrain yellow,2020-06-01,14.3,corn
region xii (soccsksargen),corngrain yellow,2020-07-01,14.73,corn
region xii (soccsksargen),corngrain yellow,2020-08-01,14.58,corn
region xii (soccsksargen),corngrain yellow,2020-09-01,12.62,corn
region xii (soccsksargen),corngrain yellow,2020-10-01,11.09,corn
region xii (soccsksargen),corngrain yellow,2020-11-01,11.39,corn
region xii (soccsksargen),corngrain yellow,2020-12-01,12.35,corn
region xii (soccsksargen),corngrain yellow,2021-01-01,13.27,corn
region xii (soccsksargen),corngrain yellow,2021-02-01,13.24,corn
region xii (soccsksargen),corngrain yellow,2021-03-01,15.2,corn
region xii (soccsksargen),corngrain yellow,2021-04-01,14.21,corn
region xii (soccsksargen),corngrain yellow,2021-05-01,15.08,corn
region xii (soccsksargen),corngrain yellow,2021-06-01,16.61,corn
region xii (soccsksargen),corngrain yellow,2021-07-01,17.68,corn
region xii (soccsksargen),corngrain yellow,2021-08-01,18.34,corn
region xii (soccsksargen),corngrain yellow,2021-09-01,19.35,corn
region xii (soccsksargen),corngrain yellow,2021-10-01,19.7,corn
region xii (soccsksargen),corngrain yellow,2021-11-01,19.77,corn
region xii (soccsksargen),corngrain yellow,2021-12-01,18.57,corn
region xii (soccsksargen),corngrain yellow,2022-01-01,17.23,corn
region xii (soccsksargen),corngrain yellow,2022-02-01,17.36,corn
region xii (soccsksargen),corngrain yellow,2022-03-01,18.38,corn
region xii (soccsksargen),corngrain yellow,2022-04-01,19.78,corn
region xii (soccsksargen),corngrain yellow,2022-05-01,19.9,corn
region xii (soccsksargen),corngrain yellow,2022-06-01,21.28,corn
region xii (soccsksargen),corngrain yellow,2022-07-01,21.83,corn
region xii (soccsksargen),corngrain yellow,2022-08-01,21.94,corn
region xii (soccsksargen),corngrain yellow,2022-09-01,20.98,corn
region xii (soccsksargen),corngrain yellow,2022-10-01,21.27,corn
region xii (soccsksargen),corngrain yellow,2022-11-01,21.2,corn
region xii (soccsksargen),corngrain yellow,2022-12-01,18.17,corn
region xii (soccsksargen),corngrain yellow,2023-01-01,16.52,corn
region xii (soccsksargen),corngrain yellow,2023-02-01,16.55,corn
region xii (soccsksargen),corngrain yellow,2023-03-01,17.58,corn
region xii (soccsksargen),corngrain yellow,2023-04-01,17.78,corn
region xii (soccsksargen),corngrain yellow,2023-05-01,17.94,corn
region xii (soccsksargen),corngrain yellow,2023-06-01,18.11,corn
region xii (soccsksargen),corngrain yellow,2023-07-01,18.02,corn
region xii (soccsksargen),corngrain yellow,2023-08-01,15.96,corn
region xii (soccsksargen),corngrain yellow,2023-09-01,15.76,corn
region xii (soccsksargen),corngrain yellow,2023-10-01,16.14,corn
region xii (soccsksargen),corngrain yellow,2023-11-01,16.28,corn
region xii (soccsksargen),corngrain yellow,2023-12-01,16.36,corn
region xii (soccsksargen),corngrain yellow,2024-01-01,16.53,corn
region xii (soccsksargen),corngrain yellow,2024-02-01,16.71,corn
region xii (soccsksargen),corngrain yellow,2024-03-01,17.44,corn
region xii (soccsksargen),corngrain yellow,2024-04-01,18.31,corn
region xii (soccsksargen),corngrain yellow,2024-05-01,19.89,corn
region xii (soccsksargen),corngrain yellow,2024-06-01,21.49,corn
region xii (soccsksargen),corngrain yellow,2024-07-01,22.63,corn
region xii (soccsksargen),corngrain yellow,2024-08-01,21.12,corn
region xii (soccsksargen),corngrain yellow,2024-09-01,14.35,corn
region xii (soccsksargen),corngrain yellow,2024-10-01,13.31,corn
region xii (soccsksargen),corngrain yellow,2024-11-01,13.06,corn
region xii (soccsksargen),corngrain yellow,2024-12-01,13.24,corn
region xii (soccsksargen),corngrits white,2020-01-01,20.41,corn
region xii (soccsksargen),corngrits white,2020-02-01,18.99,corn
region xii (soccsksargen),corngrits white,2020-03-01,18.78,corn
region xii (soccsksargen),corngrits white,2020-04-01,23.98,corn
region xii (soccsksargen),corngrits white,2020-05-01,27.69,corn
region xii (soccsksargen),corngrits white,2020-06-01,27.79,corn
region xii (soccsksargen),corngrits white,2020-07-01,22.44,corn
region xii (soccsksargen),corngrits white,2020-08-01,22.47,corn
region xii (soccsksargen),corngrits white,2020-09-01,23.76,corn
region xii (soccsksargen),corngrits white,2020-10-01,22.33,corn
region xii (soccsksargen),corngrits white,2020-11-01,21.53,corn
region xii (soccsksargen),corngrits white,2020-12-01,22.45,corn
region xii (soccsksargen),corngrits white,2021-01-01,22.3,corn
region xii (soccsksargen),corngrits white,2021-02-01,23.03,corn
region xii (soccsksargen),corngrits white,2021-03-01,26.79,corn
region xii (soccsksargen),corngrits white,2021-04-01,30.91,corn
region xii (soccsksargen),corngrits white,2021-05-01,32.58,corn
region xii (soccsksargen),corngrits white,2021-06-01,34.74,corn
region xii (soccsksargen),corngrits white,2021-07-01,35.08,corn
region xii (soccsksargen),corngrits white,2021-08-01,34.38,corn
region xii (soccsksargen),corngrits white,2021-09-01,32.73,corn
region xii (soccsksargen),corngrits white,2021-10-01,30.48,corn
region xii (soccsksargen),corngrits white,2021-11-01,30.97,corn
region xii (soccsksargen),corngrits white,2021-12-01,30.89,corn
region xii (soccsksargen),corngrits white,2022-01-01,29.45,corn
region xii (soccsksargen),corngrits white,2022-02-01,29.18,corn
region xii (soccsksargen),corngrits white,2022-03-01,29.47,corn
region xii (soccsksargen),corngrits white,2022-04-01,31.56,corn
region xii (soccsksargen),corngrits white,2022-05-01,32.2,corn
region xii (soccsksargen),corngrits white,2022-06-01,33.52,corn
region xii (soccsksargen),corngrits white,2022-07-01,36.18,corn
region xii (soccsksargen),corngrits white,2022-08-01,36.63,corn
region xii (soccsksargen),corngrits white,2022-09-01,36.93,corn
region xii (soccsksargen),corngrits white,2022-10-01,39.2,corn
region xii (soccsksargen),corngrits white,2022-11-01,36.71,corn
region xii (soccsksargen),corngrits white,2022-12-01,36.39,corn
region xii (soccsksargen),corngrits white,2023-01-01,33.73,corn
region xii (soccsksargen),corngrits white,2023-02-01,32.7,corn
region xii (soccsksargen),corngrits white,2023-03-01,31.97,corn
region xii (soccsksargen),corngrits white,2023-04-01,32.26,corn
region xii (soccsksargen),corngrits white,2023-05-01,34.5,corn
region xii (soccsksargen),corngrits white,2023-06-01,35.41,corn
region xii (soccsksargen),corngrits white,2023-07-01,35.66,corn
region xii (soccsksargen),corngrits white,2023-08-01,35.41,corn
region xii (soccsksargen),corngrits white,2023-09-01,35.5,corn
region xii (soccsksargen),corngrits white,2023-10-01,35.5,corn
region xii (soccsksargen),corngrits white,2023-11-01,36.13,corn
region xii (soccsksargen),corngrits white,2023-12-01,36.5,corn
region xii (soccsksargen),corngrits white,2024-01-01,36.5,corn
region xii (soccsksargen),corngrits white,2024-02-01,37.0,corn
region xii (soccsksargen),corngrits white,2024-03-01,38.6,corn
region xii (soccsksargen),corngrits white,2024-04-01,38.27,corn
region xii (soccsksargen),corngrits white,2024-05-01,39.66,corn
region xii (soccsksargen),corngrits white,2024-06-01,40.7,corn
region xii (soccsksargen),corngrits white,2024-07-01,44.0,corn
region xii (soccsksargen),corngrits white,2024-08-01,44.85,corn
region xii (soccsksargen),corngrits white,2024-09-01,42.51,corn
region xii (soccsksargen),corngrits white,2024-10-01,39.44,corn
region xii (soccsksargen),corngrits white,2024-11-01,30.73,corn
region xii (soccsksargen),corngrits white,2024-12-01,30.22,corn
region xii (soccsksargen),regular milled rice (rmr),2020-01-01,30.32,rice
region xii (soccsksargen),regular milled rice (rmr),2020-02-01,29.38,rice
region xii (soccsksargen),regular milled rice (rmr),2020-03-01,30.11,rice
region xii (soccsksargen),regular milled rice (rmr),2020-04-01,40.67,rice
region xii (soccsksargen),regular milled rice (rmr),2020-05-01,40.66,rice
region xii (soccsksargen),regular milled rice (rmr),2020-06-01,38.72,rice
region xii (soccsksargen),regular milled rice (rmr),2020-07-01,37.23,rice
region xii (soccsksargen),regular milled rice (rmr),2020-08-01,35.6,rice
region xii (soccsksargen),regular milled rice (rmr),2020-09-01,33.64,rice
region xii (soccsksargen),regular milled rice (rmr),2020-10-01,30.82,rice
region xii (soccsksargen),regular milled rice (rmr),2020-11-01,30.44,rice
region xii (soccsksargen),regular milled rice (rmr),2020-12-01,29.92,rice
region xii (soccsksargen),regular milled rice (rmr),2021-01-01,30.44,rice
region xii (soccsksargen),regular milled rice (rmr),2021-02-01,30.57,rice
region xii (soccsksargen),regular milled rice (rmr),2021-03-01,32.09,rice
region xii (soccsksargen),regular milled rice (rmr),2021-04-01,33.6,rice
region xii (soccsksargen),regular milled rice (rmr),2021-05-01,34.48,rice
region xii (soccsksargen),regular milled rice (rmr),2021-06-01,34.38,rice
region xii (soccsksargen),regular milled rice (rmr),2021-07-01,35.63,rice
region xii (soccsksargen),regular milled rice (rmr),2021-08-01,34.44,rice
region xii (soccsksargen),regular milled rice (rmr),2021-09-01,33.08,rice
region xii (soccsksargen),regular milled rice (rmr),2021-10-01,30.96,rice
region xii (soccsksargen),regular milled rice (rmr),2021-11-01,32.52,rice
region xii (soccsksargen),regular milled rice (rmr),2021-12-01,32.72,rice
region xii (soccsksargen),regular milled rice (rmr),2022-01-01,32.5,rice
region xii (soccsksargen),regular milled rice (rmr),2022-02-01,31.89,rice
region xii (soccsksargen),regular milled rice (rmr),2022-03-01,33.73,rice
region xii (soccsksargen),regular milled rice (rmr),2022-04-01,34.82,rice
region xii (soccsksargen),regular milled rice (rmr),2022-05-01,35.01,rice
region xii (soccsksargen),regular milled rice (rmr),2022-06-01,35.42,rice
region xii (soccsksargen),regular milled rice (rmr),2022-07-01,35.93,rice
region xii (soccsksargen),regular milled rice (rmr),2022-08-01,34.79,rice
region xii (soccsksargen),regular milled rice (rmr),2022-09-01,32.5,rice
region xii (soccsksargen),regular milled rice (rmr),2022-10-01,32.88,rice
region xii (soccsksargen),regular milled rice (rmr),2022-11-01,33.57,rice
region xii (soccsksargen),regular milled rice (rmr),2022-12-01,33.36,rice
region xii (soccsksargen),regular milled rice (rmr),2023-01-01,33.19,rice
region xii (soccsksargen),regular milled rice (rmr),2023-02-01,34.56,rice
region xii (soccsksargen),regular milled rice (rmr),2023-03-01,36.55,rice
region xii (soccsksargen),regular milled rice (rmr),2023-04-01,36.68,rice
region xii (soccsksargen),regular milled rice (rmr),2023-05-01,37.62,rice
region xii (soccsksargen),regular milled rice (rmr),2023-06-01,38.14,rice
region xii (soccsksargen),regular milled rice (rmr),2023-07-01,38.67,rice
region xii (soccsksargen),regular milled rice (rmr),2023-08-01,42.68,rice
region xii (soccsksargen),regular milled rice (rmr),2023-09-01,40.62,rice
region xii (soccsksargen),regular milled rice (rmr),2023-10-01,42.24,rice
region xii (soccsksargen),regular milled rice (rmr),2023-11-01,44.53,rice
region xii (soccsksargen),regular milled rice (rmr),2023-12-01,46.41,rice
region xii (soccsksargen),regular milled rice (rmr),2024-01-01,46.92,rice
region xii (soccsksargen),regular milled rice (rmr),2024-02-01,47.82,rice
region xii (soccsksargen),regular milled rice (rmr),2024-03-01,47.74,rice
region xii (soccsksargen),regular milled rice (rmr),2024-04-01,47.46,rice
region xii (soccsksargen),regular milled rice (rmr),2024-05-01,48.07,rice
region xii (soccsksargen),regular milled rice (rmr),2024-06-01,47.61,rice
region xii (soccsksargen),regular milled rice (rmr),2024-07-01,48.52,rice
region xii (soccsksargen),regular milled rice (rmr),2024-08-01,48.17,rice
region xii (soccsksargen),regular milled rice (rmr),2024-09-01,45.85,rice
region xii (soccsksargen),regular milled rice (rmr),2024-10-01,43.46,rice
region xii (soccsksargen),regular milled rice (rmr),2024-11-01,41.86,rice
region xii (soccsksargen),regular milled rice (rmr),2024-12-01,41.86,rice
region xii (soccsksargen),rice premium,2020-01-01,35.58,rice
region xii (soccsksargen),rice premium,2020-02-01,35.45,rice
region xii (soccsksargen),rice premium,2020-03-01,35.6,rice
region xii (soccsksargen),rice premium,2020-04-01,38.7,rice
region xii (soccsksargen),rice premium,2020-05-01,39.2,rice
region xii (soccsksargen),rice premium,2020-06-01,39.1,rice
region xii (soccsksargen),rice premium,2020-07-01,37.8,rice
region xii (soccsksargen),rice premium,2020-08-01,37.8,rice
region xii (soccsksargen),rice premium,2020-09-01,36.16,rice
region xii (soccsksargen),rice premium,2020-10-01,36.2,rice
region xii (soccsksargen),rice premium,2020-11-01,35.48,rice
region xii (soccsksargen),rice premium,2020-12-01,35.7,rice
region xii (soccsksargen),rice premium,2021-01-01,37.6,rice
region xii (soccsksargen),rice premium,2021-02-01,37.6,rice
region xii (soccsksargen),rice premium,2021-03-01,37.8,rice
region xii (soccsksargen),rice premium,2021-04-01,37.78,rice
region xii (soccsksargen),rice premium,2021-05-01,38.09,rice
region xii (soccsksargen),rice premium,2021-06-01,38.48,rice
region xii (soccsksargen),rice premium,2021-07-01,39.45,rice
region xii (soccsksargen),rice premium,2021-08-01,38.85,rice
region xii (soccsksargen),rice premium,2021-09-01,37.8,rice
region xii (soccsksargen),rice premium,2021-10-01,36.2,rice
region xii (soccsksargen),rice premium,2021-11-01,37.2,rice
region xii (soccsksargen),rice premium,2021-12-01,38.0,rice
region xii (soccsksargen),rice premium,2022-01-01,38.0,rice
region xii (soccsksargen),rice premium,2022-02-01,37.6,rice
region xii (soccsksargen),rice premium,2022-03-01,38.0,rice
region xii (soccsksargen),rice premium,2022-04-01,38.8,rice
region xii (soccsksargen),rice premium,2022-05-01,38.8,rice
region xii (soccsksargen),rice premium,2022-06-01,39.6,rice
region xii (soccsksargen),rice premium,2022-07-01,39.33,rice
region xii (soccsksargen),rice premium,2022-08-01,37.6,rice
region xii (soccsksargen),rice premium,2022-09-01,37.6,rice
region xii (soccsksargen),rice premium,2022-10-01,38.2,rice
region xii (soccsksargen),rice premium,2022-11-01,38.2,rice
region xii (soccsksargen),rice premium,2022-12-01,38.4,rice
region xii (soccsksargen),rice premium,2023-01-01,38.4,rice
region xii (soccsksargen),rice premium,2023-02-01,39.48,rice
region xii (soccsksargen),rice premium,2023-03-01,40.08,rice
region xii (soccsksargen),rice premium,2023-04-01,40.06,rice
region xii (soccsksargen),rice premium,2023-05-01,41.12,rice
region xii (soccsksargen),rice premium,2023-06-01,41.33,rice
region xii (soccsksargen),rice premium,2023-07-01,42.72,rice
region xii (soccsksargen),rice premium,2023-08-01,50.28,rice
region xii (soccsksargen),rice premium,2023-09-01,48.36,rice
region xii (soccsksargen),rice premium,2023-10-01,48.9,rice
region xii (soccsksargen),rice premium,2023-11-01,50.47,rice
region xii (soccsksargen),rice premium,2023-12-01,51.86,rice
region xii (soccsksargen),rice premium,2024-01-01,51.98,rice
region xii (soccsksargen),rice premium,2024-02-01,52.72,rice
region xii (soccsksargen),rice premium,2024-03-01,52.69,rice
region xii (soccsksargen),rice premium,2024-04-01,52.16,rice
region xii (soccsksargen),rice premium,2024-05-01,52.29,rice
region xii (soccsksargen),rice premium,2024-06-01,52.51,rice
region xii (soccsksargen),rice premium,2024-07-01,52.36,rice
region xii (soccsksargen),rice premium,2024-08-01,52.56,rice
region xii (soccsksargen),rice premium,2024-09-01,51.39,rice
region xii (soccsksargen),rice premium,2024-10-01,50.08,rice
region xii (soccsksargen),rice premium,2024-11-01,47.77,rice
region xii (soccsksargen),rice premium,2024-12-01,47.43,rice
region xii (soccsksargen),rice special,2020-01-01,39.55,rice
region xii (soccsksargen),rice special,2020-02-01,38.64,rice
region xii (soccsksargen),rice special,2020-03-01,38.99,rice
region xii (soccsksargen),rice special,2020-04-01,44.62,rice
region xii (soccsksargen),rice special,2020-05-01,44.96,rice
region xii (soccsksargen),rice special,2020-06-01,44.7,rice
region xii (soccsksargen),rice special,2020-07-01,43.8,rice
region xii (soccsksargen),rice special,2020-08-01,43.14,rice
region xii (soccsksargen),rice special,2020-09-01,40.58,rice
region xii (soccsksargen),rice special,2020-10-01,40.29,rice
region xii (soccsksargen),rice special,2020-11-01,39.25,rice
region xii (soccsksargen),rice special,2020-12-01,39.75,rice
region xii (soccsksargen),rice special,2021-01-01,40.15,rice
region xii (soccsksargen),rice special,2021-02-01,40.51,rice
region xii (soccsksargen),rice special,2021-03-01,39.98,rice
region xii (soccsksargen),rice special,2021-04-01,40.55,rice
region xii (soccsksargen),rice special,2021-05-01,40.06,rice
region xii (soccsksargen),rice special,2021-06-01,40.43,rice
region xii (soccsksargen),rice special,2021-07-01,40.46,rice
region xii (soccsksargen),rice special,2021-08-01,40.39,rice
region xii (soccsksargen),rice special,2021-09-01,39.83,rice
region xii (soccsksargen),rice special,2021-10-01,39.28,rice
region xii (soccsksargen),rice special,2021-11-01,39.22,rice
region xii (soccsksargen),rice special,2021-12-01,39.6,rice
region xii (soccsksargen),rice special,2022-01-01,39.5,rice
region xii (soccsksargen),rice special,2022-02-01,39.75,rice
region xii (soccsksargen),rice special,2022-03-01,39.77,rice
region xii (soccsksargen),rice special,2022-04-01,40.2,rice
region xii (soccsksargen),rice special,2022-05-01,40.17,rice
region xii (soccsksargen),rice special,2022-06-01,39.86,rice
region xii (soccsksargen),rice special,2022-07-01,40.54,rice
region xii (soccsksargen),rice special,2022-08-01,40.24,rice
region xii (soccsksargen),rice special,2022-09-01,39.49,rice
region xii (soccsksargen),rice special,2022-10-01,41.4,rice
region xii (soccsksargen),rice special,2022-11-01,39.78,rice
region xii (soccsksargen),rice special,2022-12-01,39.68,rice
region xii (soccsksargen),rice special,2023-01-01,39.65,rice
region xii (soccsksargen),rice special,2023-02-01,39.65,rice
region xii (soccsksargen),rice special,2023-03-01,39.65,rice
region xii (soccsksargen),rice special,2023-04-01,39.65,rice
region xii (soccsksargen),rice special,2023-05-01,39.65,rice
region xii (soccsksargen),rice special,2023-06-01,41.4,rice
region xii (soccsksargen),rice special,2023-07-01,41.4,rice
region xii (soccsksargen),rice special,2023-08-01,49.48,rice
region xii (soccsksargen),rice special,2023-09-01,51.64,rice
region xii (soccsksargen),rice special,2023-10-01,51.33,rice
region xii (soccsksargen),rice special,2023-11-01,51.75,rice
region xii (soccsksargen),rice special,2023-12-01,51.94,rice
region xii (soccsksargen),rice special,2024-01-01,54.87,rice
region xii (soccsksargen),rice special,2024-02-01,55.2,rice
region xii (soccsksargen),rice special,2024-03-01,54.99,rice
region xii (soccsksargen),rice special,2024-04-01,55.29,rice
region xii (soccsksargen),rice special,2024-05-01,55.4,rice
region xii (soccsksargen),rice special,2024-06-01,55.39,rice
region xii (soccsksargen),rice special,2024-07-01,54.15,rice
region xii (soccsksargen),rice special,2024-08-01,55.39,rice
region xii (soccsksargen),rice special,2024-09-01,51.46,rice
region xii (soccsksargen),rice special,2024-10-01,51.25,rice
region xii (soccsksargen),rice special,2024-11-01,50.93,rice
region xii (soccsksargen),rice special,2024-12-01,50.38,rice
region xii (soccsksargen),well milled rice (wmr),2020-01-01,33.01,rice
region xii (soccsksargen),well milled rice (wmr),2020-02-01,32.39,rice
region xii (soccsksargen),well milled rice (wmr),2020-03-01,32.88,rice
region xii (soccsksargen),well milled rice (wmr),2020-04-01,38.96,rice
region xii (soccsksargen),well milled rice (wmr),2020-05-01,39.71,rice
region xii (soccsksargen),well milled rice (wmr),2020-06-01,38.42,rice
