Geolocation,Commodity,Date,Price,Commodity_Type
region x (northern mindanao),"rice, special, 1 kg",2020-12-01,50.53,rice
region x (northern mindanao),"rice, special, 1 kg",2021-01-01,50.39,rice
region x (northern mindanao),"rice, special, 1 kg",2021-02-01,50.67,rice
region x (northern mindanao),"rice, special, 1 kg",2021-03-01,50.39,rice
region x (northern mindanao),"rice, special, 1 kg",2021-04-01,50.25,rice
region x (northern mindanao),"rice, special, 1 kg",2021-05-01,50.12,rice
region x (northern mindanao),"rice, special, 1 kg",2021-06-01,49.71,rice
region x (northern mindanao),"rice, special, 1 kg",2021-07-01,49.64,rice
region x (northern mindanao),"rice, special, 1 kg",2021-08-01,49.79,rice
region x (northern mindanao),"rice, special, 1 kg",2021-09-01,48.91,rice
region x (northern mindanao),"rice, special, 1 kg",2021-10-01,47.82,rice
region x (northern mindanao),"rice, special, 1 kg",2021-11-01,47.46,rice
region x (northern mindanao),"rice, special, 1 kg",2021-12-01,46.91,rice
region x (northern mindanao),"rice, special, 1 kg",2022-01-01,46.18,rice
region x (northern mindanao),"rice, special, 1 kg",2022-02-01,46.41,rice
region x (northern mindanao),"rice, special, 1 kg",2022-03-01,46.62,rice
region x (northern mindanao),"rice, special, 1 kg",2022-04-01,46.92,rice
region x (northern mindanao),"rice, special, 1 kg",2022-05-01,47.34,rice
region x (northern mindanao),"rice, special, 1 kg",2022-06-01,47.66,rice
region x (northern mindanao),"rice, special, 1 kg",2022-07-01,48.06,rice
region x (northern mindanao),"rice, special, 1 kg",2022-08-01,48.32,rice
region x (northern mindanao),"rice, special, 1 kg",2022-09-01,48.53,rice
region x (northern mindanao),"rice, special, 1 kg",2022-10-01,48.31,rice
region x (northern mindanao),"rice, special, 1 kg",2022-11-01,48.77,rice
region x (northern mindanao),"rice, special, 1 kg",2022-12-01,49.04,rice
region x (northern mindanao),"rice, special, 1 kg",2023-01-01,48.37,rice
region x (northern mindanao),"rice, special, 1 kg",2023-02-01,48.44,rice
region x (northern mindanao),"rice, special, 1 kg",2023-03-01,48.35,rice
region x (northern mindanao),"rice, special, 1 kg",2023-04-01,47.81,rice
region x (northern mindanao),"rice, special, 1 kg",2023-05-01,47.98,rice
region x (northern mindanao),"rice, special, 1 kg",2023-06-01,48.08,rice
region x (northern mindanao),"rice, special, 1 kg",2023-07-01,48.45,rice
region x (northern mindanao),"rice, special, 1 kg",2023-08-01,52.15,rice
region x (northern mindanao),"rice, special, 1 kg",2023-09-01,62.48,rice
region x (northern mindanao),"rice, special, 1 kg",2023-10-01,60.69,rice
region x (northern mindanao),"rice, special, 1 kg",2023-11-01,61.33,rice
region x (northern mindanao),"rice, special, 1 kg",2023-12-01,62.96,rice
region x (northern mindanao),"rice, special, 1 kg",2024-01-01,64.18,rice
region x (northern mindanao),"rice, special, 1 kg",2024-02-01,64.89,rice
region x (northern mindanao),"rice, special, 1 kg",2024-03-01,63.65,rice
region x (northern mindanao),"rice, special, 1 kg",2024-04-01,64.68,rice
region x (northern mindanao),"rice, special, 1 kg",2024-05-01,62.73,rice
region x (northern mindanao),"rice, special, 1 kg",2024-06-01,62.79,rice
region x (northern mindanao),"rice, special, 1 kg",2024-07-01,62.58,rice
region x (northern mindanao),"rice, special, 1 kg",2024-08-01,62.63,rice
region x (northern mindanao),"rice, special, 1 kg",2024-09-01,63.32,rice
region x (northern mindanao),"rice, special, 1 kg",2024-10-01,63.08,rice
region x (northern mindanao),"rice, special, 1 kg",2024-11-01,62.42,rice
region x (northern mindanao),"rice, special, 1 kg",2024-12-01,61.58,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-01-01,44.12,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-02-01,43.6,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-03-01,43.09,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-04-01,43.35,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-05-01,43.6,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-06-01,43.47,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-07-01,44.12,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-08-01,43.86,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-09-01,43.92,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-10-01,43.21,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-11-01,43.21,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2020-12-01,42.32,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-01-01,42.06,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-02-01,42.44,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-03-01,42.32,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-04-01,42.58,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-05-01,42.7,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-06-01,42.58,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-07-01,42.38,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-08-01,42.38,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-09-01,42.46,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-10-01,41.79,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-11-01,41.44,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2021-12-01,41.1,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-01-01,41.27,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-02-01,41.22,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-03-01,41.43,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-04-01,41.78,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-05-01,42.06,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-06-01,42.4,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-07-01,43.01,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-08-01,42.75,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-09-01,43.0,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-10-01,43.16,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-11-01,43.32,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2022-12-01,43.17,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-01-01,43.33,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-02-01,43.28,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-03-01,43.42,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-04-01,43.75,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-05-01,44.08,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-06-01,44.08,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-07-01,44.36,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-08-01,47.97,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-09-01,57.2,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-10-01,52.91,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-11-01,52.73,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2023-12-01,55.43,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-01-01,55.54,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-02-01,57.13,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-03-01,57.2,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-04-01,56.98,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-05-01,56.6,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-06-01,56.52,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-07-01,56.64,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-08-01,56.42,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-09-01,56.65,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-10-01,56.76,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-11-01,56.32,rice
region x (northern mindanao),"rice, well-milled, 1 kg",2024-12-01,56.56,rice
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-01-01,17.07,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-02-01,15.28,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-03-01,15.7,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-04-01,18.12,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-05-01,18.03,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-06-01,19.13,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-07-01,22.7,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-08-01,23.39,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-09-01,23.12,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-10-01,22.98,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-11-01,24.77,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2020-12-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-01-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-02-01,24.91,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-03-01,25.05,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-04-01,25.19,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-05-01,25.19,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-06-01,25.05,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-07-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-08-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-09-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-10-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-11-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2021-12-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-01-01,24.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-02-01,25.0,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-03-01,24.84,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-04-01,24.84,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-05-01,25.0,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-06-01,25.0,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-07-01,25.09,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-08-01,25.21,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-09-01,25.08,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-10-01,26.19,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-11-01,25.94,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2022-12-01,26.28,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-01-01,27.65,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-02-01,27.67,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-03-01,26.96,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-04-01,26.96,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-05-01,26.65,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-06-01,26.65,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-07-01,26.59,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-08-01,26.75,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-09-01,31.69,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-10-01,29.94,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-11-01,30.5,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2023-12-01,31.34,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-01-01,29.53,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-02-01,29.61,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-03-01,29.57,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-04-01,30.11,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-05-01,30.36,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-06-01,31.63,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-07-01,31.14,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-08-01,32.04,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-09-01,32.1,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-10-01,30.38,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-11-01,31.32,corn
region x (northern mindanao),"whole corn grain, yellow, 1 kg",2024-12-01,31.24,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-01-01,62.18,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-02-01,61.89,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-03-01,61.37,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-04-01,58.92,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-05-01,58.92,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-06-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-07-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-08-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-09-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-10-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-11-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2020-12-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-01-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-02-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-03-01,59.86,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-04-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-05-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-06-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-07-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-08-01,59.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-09-01,57.95,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-10-01,57.95,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-11-01,57.95,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2021-12-01,58.92,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-01-01,58.92,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-02-01,59.24,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-03-01,59.24,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-04-01,59.24,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-05-01,59.09,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-06-01,59.09,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-07-01,60.4,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-08-01,59.74,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-09-01,59.94,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-10-01,60.12,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-11-01,59.29,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2022-12-01,57.4,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-01-01,56.92,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-02-01,56.66,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-03-01,55.3,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-04-01,55.3,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-05-01,55.06,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-06-01,54.69,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-07-01,54.17,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-08-01,54.03,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-09-01,55.97,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-10-01,56.61,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-11-01,54.95,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2023-12-01,55.11,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-01-01,53.93,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-02-01,55.59,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-03-01,58.71,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-04-01,59.94,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-05-01,61.05,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-06-01,62.96,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-07-01,66.2,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-08-01,68.0,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-09-01,68.1,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-10-01,63.7,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-11-01,63.12,corn
region x (northern mindanao),"whole corn on the cob, sweet corn, 1 kg",2024-12-01,63.3,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-01-01,31.8,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-02-01,30.89,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-03-01,30.28,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-04-01,33.67,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-05-01,34.84,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-06-01,34.84,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-07-01,34.84,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-08-01,33.32,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-09-01,32.55,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-10-01,31.49,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-11-01,31.49,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2020-12-01,31.49,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-01-01,31.33,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-02-01,31.94,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-03-01,33.62,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-04-01,36.66,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-05-01,37.11,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-06-01,38.94,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-07-01,39.4,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-08-01,38.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-09-01,36.13,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-10-01,38.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-11-01,37.0,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2021-12-01,34.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-01-01,33.0,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-02-01,33.0,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-03-01,32.25,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-04-01,32.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-05-01,34.13,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-06-01,35.5,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-07-01,39.25,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-08-01,39.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-09-01,39.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-10-01,38.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-11-01,39.0,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2022-12-01,39.13,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-01-01,38.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-02-01,38.13,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-03-01,37.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-04-01,35.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-05-01,35.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-06-01,37.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-07-01,38.5,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-08-01,37.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-09-01,39.5,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-10-01,41.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-11-01,40.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2023-12-01,40.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-01-01,41.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-02-01,42.13,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-03-01,42.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-04-01,42.88,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-05-01,43.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-06-01,46.75,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-07-01,47.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-08-01,47.63,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-09-01,47.25,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-10-01,42.5,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-11-01,37.38,corn
region xi (davao region),"corn grits, white, #10, 1 kg",2024-12-01,31.5,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-01-01,26.48,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-02-01,25.46,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-03-01,24.63,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-04-01,31.82,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-05-01,34.47,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-06-01,31.75,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-07-01,30.01,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-08-01,29.57,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-09-01,29.62,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-10-01,29.0,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-11-01,28.13,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2020-12-01,27.4,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-01-01,27.88,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-02-01,28.4,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-03-01,29.29,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-04-01,32.3,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-05-01,32.95,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-06-01,33.15,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-07-01,34.52,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-08-01,36.02,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-09-01,35.6,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-10-01,35.25,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-11-01,34.86,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2021-12-01,34.96,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-01-01,34.57,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-02-01,34.01,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-03-01,33.64,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-04-01,34.52,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-05-01,34.92,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-06-01,35.75,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-07-01,36.86,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-08-01,37.47,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-09-01,38.28,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-10-01,38.32,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-11-01,39.51,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2022-12-01,39.48,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-01-01,38.68,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-02-01,38.24,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-03-01,37.43,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-04-01,36.95,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-05-01,37.57,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-06-01,38.6,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-07-01,38.76,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-08-01,38.76,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-09-01,38.9,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-10-01,39.37,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-11-01,39.54,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2023-12-01,39.34,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-01-01,39.98,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-02-01,39.87,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-03-01,40.06,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-04-01,40.44,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-05-01,44.11,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-06-01,45.54,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-07-01,45.76,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-08-01,46.36,corn
region xi (davao region),"corn grits, white, #12, 1 kg",2024-09-01,45.05,corn
